url,page_type,intent,role,cta,cta_href,must_preserve
https://www.algolia.com/about/news/algolia-wins-2024-ai-breakthrough-awards-for-best-overall-ai-search-platform,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/algolia-unveils-new-ai-powered-digital-merchandising-studio,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/algolia-unveils-new-ai-personalization,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/algolia-wants-to-bring-transparency-to-service-level-agreements,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/algolia-unveils-revolutionary-generative-ai-smelling-similar-model-to-redefine-the-search-experience,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/algolia-unveils-new-looking-similar-capability-elevating-shopping-experiences-with-image-based-recommendations,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/algolia-welcomes-lorena-scott-as-new-chief-people-officer,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/algolia-wins-2024-gold-hermes-creative-award,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/algolia-wins-best-overall-conversion-optimization-solution-in-the-2022-martech-breakthrough-awards-program,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/algolia-wins-2025-adobe-digital-experience-content-supply-chain-technology-partner-of-the-year-award,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/algolia-wins-commercetools-2025-partner-award-for-isv-partner-of-the-year,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/algolia-wins-four-2023-comparably-awards,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/algolia-wins-four-2022-comparably-awards,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/algolia-wins-platinum-marcom-award-for-showcasing-its-end-to-end-ai-search-in-bold-captivating-video,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/algolia-wins-two-comparably-awards-for-diversity-and-career-growth,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/app-development-trends-favor-custom-ecommerce-platforms,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/ava-digital-awards-for-outstanding-creative-work,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/blindster-shutters-dated-infrastructure-adopts-algolia-and-gains-remarkable-33-surge-in-search-conversions,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/algolias-immense-sales-growth-impact-recognized-by-e-commerce-germany-awards,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/brazilian-home-decor-leader-madeiramadeira-powers-ecommerce-with-algolia,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/algolias-chief-ecosystem-officer-to-talk-ai-powered-search-and-content-retrieval-at-adobe-summit-2025,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/central-department-store-with-algolia-ai-powered-search-platform,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/beyond-the-website-algolia-takes-on-the-next-era-of-ai-driven-retail-at-nrf-2026,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/club-med-introduces-lightning-fast-ai-powered-search-with-algolia,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/comment-le-boom-des-api-a-acc-l-r-la-cr-ation-de-start-up,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/docmorris-profits-with-algolia,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/fashion-meets-ai-oh-polly-shoppers-find-what-they-love-faster-with-algolias-ai-search,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/features-as-a-service-is-changing-the-game-for-app-makers,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/dawn-foods-bakes-improved-sales-with-algolia-search,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/everlane-boosts-conversions-and-slashes-null-search-results-with-blazing-fast-algolia,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/forbes-recognizes-search-and-discovery-pioneer-algolia-as-one-of-the-best-and-brightest-private-cloud-companies-of-the-year,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/first-of-its-kind-algolia-report-a-comprehensive-overview-of-operationalized-search,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/forbes-selects-ai-search-discovery-innovator-algolia-as-one-of-the-world-s-best-private-cloud-companies,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/from-magento-to-shopify-plus-how-to-move-your-money-maker-to-another-platform,press-release,learn,trust-building,Get a demo,https://www.algolia.com/demorequest,true
https://www.algolia.com/about/news/french-fashion-retailer-taps-algolia-ai,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/global-kitchen-appliance-brand-breville-brews-up-a-new-ecommerce-experience-with-algolia,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/gametime-accelerates-growth-with-ai-search-with-algolia,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/google-site-search-is-on-the-way-out-now-what,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/hermes-honors-algolia-for-innovation,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/hermes-honors-algolia-for-best-video-billboard,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/hello-world-algolia-is-launching-its-inaugural-search-discovery-conference-dedicated-to-the-developer-community-devcon-2022,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/gymshark-boosts-order-rates-cart-additions-and-customer-engagement-with-algolia-recommend,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/inc-magazine-recognizes-algolia-as-one-the-most-successful-independent-businesses-of-2022,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/how-features-as-a-service-faas-helps-you-code-faster-and-improves-app-quality,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/inc-magazine-recognizes-algolia-as-one-of-america-s-fastest-growing-private-companies,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/interview-with-the-ceo-of-search-powerhouse-algolia,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/independent-research-firm-shows-algolia-customers-achieve-73m-in-incremental-revenue,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/industry-s-first-state-of-search-and-discovery-report-uncovers-how-organizations-derive-value-from-site-search,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/inflation-expected-to-shrink-budgets-not-participation-for-prime-day-and-other-shopping-holidays,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/in-9b-business-search-market-algolia-tops-google,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/la-chasse-aux-licornes-a-commenc-dans-la-french-tech,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/how-the-api-boom-accelerated-the-creation-of-start-ups,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/les-candidats-tricolores-qui-frappent-la-porte,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/les-vraies-raisons-de-la-croissance-d-une-startup-btob-le-cas-algolia,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/leading-uk-home-furnishing-retailer-dunelm-doubles-online-sales-and-site-traffic-with-algolia,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/about/news/meet-nicolas-dessaigne-ceo-of-algolia,press-release,learn,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
